"ID"	"ItemNumber"	"ArgumentOrder"	"ExperimentID"	"ParticipantID"	"VerbType"	"RE1"	"RE2"	"REP"	"ContextS"	"ContextVinf"	"ContextVaux"	"ContextV"	"ContextValency"	"AntecedentAnswer"	"TargetPrompt"	"RE1gennum"	"RE1case"	"RE1gram"	"RE1proto"	"RE1art"	"RE2gennum"	"RE2case"	"RE2gram"	"RE2proto"	"RE2art"	"REPgennum"	"REPcase"	"REPtype"	"RE1role"	"RE2role"	"EGLM_7b_t00_comp_Completion"	"EGLM_7b_t00_comp_Antecedens"	"EGLM_7b_t02_comp_Completion"	"EGLM_7b_t02_comp_Antecedens"	"EGLM_7b_t05_comp_Completion"	"EGLM_7b_t05_comp_Antecedens"	"EMG_70b_t00_comp_Completion"	"EMG_70b_t00_comp_Antecedens"	"EMG_70b_t02_comp_Completion"	"EMG_70b_t02_comp_Antecedens"	"EMG_70b_t05_comp_Completion"	"EMG_70b_t05_comp_Antecedens"	"GPT4_t05_comp_Completion"	"GPT4_t05_comp_Antecedens"	"MIX_8x7b_t00_comp_Completion"	"MIX_8x7b_t00_comp_Antecedens"	"MIX_8x7b_t02_comp_Completion"	"MIX_8x7b_t02_comp_Antecedens"	"MIX_8x7b_t05_comp_Completion"	"MIX_8x7b_t05_comp_Antecedens"	"SKLM_7b_t00_comp_Completion"	"SKLM_7b_t00_comp_Antecedens"	"SKLM_7b_t02_comp_Completion"	"SKLM_7b_t02_comp_Antecedens"	"SKLM_7b_t05_comp_Completion"	"SKLM_7b_t05_comp_Antecedens"
"935"	"ID_100935"	"25"	"OS"	"A1"	"A1_VP28"	"SimpleTransitive"	"Den Schauspieler"	"der Regisseur"	"Der"	"Den Schauspieler will der Regisseur unterstützen"	"unterstützen"	"will"	"unterstützen"	"2"	"NP1"	"Der hat	Auf was bezieht sich das \"Der\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"der"	"O"	"S"	"Der hat sich bei einer Theateraufführung verletzt."	"Auf Schauspieler"	"Der hat sich bei einer Probe verletzt."	"Auf Schauspieler"	"eine schwierige Rolle zu spielen."	"Auf Schauspieler"	"Den Schauspieler will der Regisseur unterstützen. Der hat das Drehbuch noch nicht gelesen."	"Auf Schauspieler"	"Der hat eine schwierige Szene zu spielen."	"Auf Schauspieler"	"Den Schauspieler will der Regisseur unterstützen. Der hat das Drehbuch noch nicht gelesen."	"Auf Schauspieler"	"Der hat Schwierigkeiten, sich seinen Text zu merken."	"Das Der bezieht sich auf den Schauspieler."	"Der hat Schwierigkeiten, die Rolle zu spielen."	"Auf Schauspieler"	"Der hat Schwierigkeiten, die Rolle zu spielen."	"Auf Schauspieler"	"Der hat Probleme mit seiner Rolle."	"Auf Schauspieler"	"Der hat Schwierigkeiten, seine Rolle zu verstehen."	"Auf Schauspieler"	"Der hat Schwierigkeiten, seine Rolle zu verstehen."	"Auf Schauspieler"	"Der hat Schwierigkeiten mit seiner Rolle."	"Auf Schauspieler"
"936"	"ID_100936"	"25"	"OS"	"A1"	"A1_VP29"	"SimpleTransitive"	"Den Schauspieler"	"der Regisseur"	"Der"	"Den Schauspieler will der Regisseur unterstützen"	"unterstützen"	"will"	"unterstützen"	"2"	"NP1"	"Der hat	Auf was bezieht sich das \"Der\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"der"	"O"	"S"	"Der hat sich bei einer Theateraufführung verletzt."	"Auf Schauspieler"	"Der hat sich beim Dreh verletzt."	"Auf Schauspieler"	"Der hat sich bei den Proben verletzt."	"Auf Schauspieler"	"Den Schauspieler will der Regisseur unterstützen. Der hat das Drehbuch noch nicht gelesen."	"Auf Schauspieler"	"Der hat eine schwierige Szene zu spielen."	"Auf Schauspieler"	"Den Schauspieler will der Regisseur unterstützen. Der hat einen schweren Tag hinter sich und braucht etwas Ermutigung."	"Auf Schauspieler"	"Der hat Schwierigkeiten, sich seinen Text zu merken."	"Das Der bezieht sich auf Schauspieler."	"Der hat Schwierigkeiten, die Rolle zu spielen."	"Auf Schauspieler"	"Der hat Schwierigkeiten, die Rolle zu spielen."	"Auf Schauspieler"	"Der hat Probleme, seine Rolle zu spielen."	"Auf Schauspieler"	"Der hat Schwierigkeiten, seine Rolle zu verstehen."	"Auf Schauspieler"	"Der hat Schwierigkeiten, seine Rolle zu verstehen."	"Auf Schauspieler"	"Der hat Schwierigkeiten, seine Rollen zu verstehen."	"Auf Schauspieler"
"937"	"ID_100937"	"25"	"OS"	"A1"	"A1_VP30"	"SimpleTransitive"	"Den Schauspieler"	"der Regisseur"	"Der"	"Den Schauspieler will der Regisseur unterstützen"	"unterstützen"	"will"	"unterstützen"	"2"	"NP1"	"Der hat	Auf was bezieht sich das \"Der\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"der"	"O"	"S"	"Der hat sich bei einer Theateraufführung verletzt."	"Auf Schauspieler"	"Der hat sich bei den Proben verletzt."	"Auf Schauspieler"	"einen schweren Unfall gehabt."	"Auf Schauspieler"	"Den Schauspieler will der Regisseur unterstützen. Der hat das Drehbuch noch nicht gelesen."	"Auf Schauspieler"	"Der hat eine schwierige Szene zu spielen."	"Auf Schauspieler"	"Den Schauspieler will der Regisseur unterstützen. Der hat Probleme mit seiner Schauspielleistung."	"Auf Schauspieler"	"Der hat Schwierigkeiten, sich seinen Text zu merken."	"Das Der bezieht sich auf Schauspieler."	"Der hat Schwierigkeiten, die Rolle zu spielen."	"Auf Schauspieler"	"Der hat Probleme mit der Textsicherheit."	"Auf der Schauspieler"	"Der hat Probleme, seine Rolle zu verstehen."	"Auf Schauspieler"	"Der hat Schwierigkeiten, seine Rolle zu verstehen."	"Auf Schauspieler"	"Der hat Schwierigkeiten, seine Rolle zu verstehen."	"Auf Schauspieler"	"Der hat Schwierigkeiten mit seiner Rolle."	"Auf Schauspieler"
"938"	"ID_100938"	"25"	"OS"	"A1"	"A1_VP31"	"SimpleTransitive"	"Den Schauspieler"	"der Regisseur"	"Der"	"Den Schauspieler will der Regisseur unterstützen"	"unterstützen"	"will"	"unterstützen"	"2"	"NP2"	"Der hat	Auf was bezieht sich das \"Der\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"der"	"O"	"S"	"Der hat sich bei einer Theateraufführung verletzt."	"Auf Schauspieler"	"Der hat sich bei einer Theateraufführung den Fuß verletzt."	"Auf Schauspieler"	"einen schwachen Glauben an seine Rolle."	"Auf Schauspieler"	"Den Schauspieler will der Regisseur unterstützen. Der hat das Drehbuch noch nicht gelesen."	"Auf Schauspieler"	"Der hat eine schwierige Szene zu spielen."	"Auf Schauspieler"	"Der hat zu viel Angst vor der Premiere."	"Auf Schauspieler"	"Der hat seine Textzeilen vergessen."	"Das Der bezieht sich auf den Schauspieler."	"Der hat Schwierigkeiten, die Rolle zu spielen."	"Auf Schauspieler"	"Der hat Schwierigkeiten, die Rolle zu spielen."	"Auf Schauspieler"	"Der hat Probleme mit der Textsicherheit."	"Auf Schauspieler"	"Der hat Schwierigkeiten, seine Rolle zu verstehen."	"Auf Schauspieler"	"Der hat Schwierigkeiten, seine Rolle zu verstehen."	"Auf Schauspieler"	"Der hat eine schwierige Rolle zu spielen."	"Auf Schauspieler"
"939"	"ID_100939"	"25"	"OS"	"A1"	"A1_VP32"	"SimpleTransitive"	"Den Schauspieler"	"der Regisseur"	"Der"	"Den Schauspieler will der Regisseur unterstützen"	"unterstützen"	"will"	"unterstützen"	"2"	"NP1"	"Der hat	Auf was bezieht sich das \"Der\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"der"	"O"	"S"	"Der hat sich bei einer Theateraufführung verletzt."	"Auf Schauspieler"	"Der hat sich beim Dreh verletzt."	"Auf Schauspieler"	"Der hat sich beim Proben verletzt."	"Auf Schauspieler"	"Den Schauspieler will der Regisseur unterstützen. Der hat das Drehbuch noch nicht gelesen."	"Auf Schauspieler"	"Der hat eine schwierige Szene zu spielen."	"Auf Schauspieler"	"Den Schauspieler will der Regisseur unterstützen. Der hat ein großes Potenzial."	"Auf Schauspieler"	"Der hat Schwierigkeiten, sich seinen Text zu merken."	"Das Der bezieht sich auf Schauspieler."	"Der hat Schwierigkeiten, die Rolle zu spielen."	"Auf Schauspieler"	"Der hat Schwierigkeiten, seine Rolle zu verstehen."	"Auf Schauspieler"	"Der hat Probleme mit seiner Rolle."	"Auf Schauspieler"	"Der hat Schwierigkeiten, seine Rolle zu verstehen."	"Auf Schauspieler"	"Der hat Schwierigkeiten beim Ausdruck seiner Emotionen."	"Auf Schauspieler"	"Der hat Probleme mit seiner Rolle."	"Auf Regisseur"
"940"	"ID_100940"	"25"	"OS"	"A1"	"A1_VP33"	"SimpleTransitive"	"Den Schauspieler"	"der Regisseur"	"Der"	"Den Schauspieler will der Regisseur unterstützen"	"unterstützen"	"will"	"unterstützen"	"2"	"NP1"	"Der hat	Auf was bezieht sich das \"Der\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"der"	"O"	"S"	"Der hat sich bei einer Theateraufführung verletzt."	"Auf Schauspieler"	"Der hat sich bei einer Theateraufführung verletzt."	"Auf Schauspieler"	"Der hat sich bei der Probe verletzt."	"Auf Schauspieler"	"Den Schauspieler will der Regisseur unterstützen. Der hat das Drehbuch noch nicht gelesen."	"Auf Schauspieler"	"Der hat eine schwierige Szene zu spielen."	"Auf Schauspieler"	"Den Schauspieler will der Regisseur unterstützen. Der hat vergessen, seine Requisiten vor dem Dreh zu überprüfen."	"Auf Schauspieler"	"Der hat gerade eine schwierige Szene zu spielen."	"Das Der bezieht sich auf Schauspieler."	"Der hat Schwierigkeiten, die Rolle zu spielen."	"Auf Schauspieler"	"Der hat Probleme mit seiner Rolle."	"Auf Schauspieler"	"Der hat Probleme mit der Textsicherheit."	"Auf Schauspieler"	"Der hat Schwierigkeiten, seine Rolle zu verstehen."	"Auf Schauspieler"	"Der hat Schwierigkeiten beim Ausdruck seiner Emotionen."	"Auf Schauspieler"	"Der hat Schwierigkeiten, seine Emotionen zu überwinden."	"Auf Schauspieler"
"941"	"ID_100941"	"19"	"OS"	"A1"	"A1_VP26"	"SimpleTransitive"	"Den Sohn"	"der Vater"	"Der"	"Den Sohn will der Vater küssen"	"küssen"	"will"	"küssen"	"2"	"NP1"	"Der hat	Auf was bezieht sich das \"Der\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"der"	"O"	"S"	"Der hat sich den Fuß verstaucht."	"Auf Sohn"	"Der hat sich den Fuß verstaucht."	"Auf Sohn"	"Der hat eine gute Note geschrieben."	"Auf Sohn"	"Den Sohn will der Vater küssen. Der hat einen Apfel in der Hand."	"Auf Sohn"	"Der hat einen Fußballsieg gefeiert."	"Auf Sohn"	"Den Sohn will der Vater küssen. Der hat einen schlimmen Unfall gehabt."	"Auf Sohn"	"Der hat sich gerade das Knie aufgeschlagen und sucht Trost."	"Das Der bezieht sich auf Sohn."	"Den hat er seit Tagen nicht mehr gesehen."	"Auf Sohn"	"Den hat er lange nicht gesehen."	"Auf Sohn"	"Er hat sich erschrocken."	"Auf Sohn"	"Der hat gerade seine Prüfung abgelegt."	"Auf Sohn"	"Der hat gerade seinen ersten Schultag gemacht."	"Auf Sohn"	"Der hat sich mit einem Bären getroffen."	"Auf Vater"
"942"	"ID_100942"	"19"	"OS"	"A1"	"A1_VP27"	"SimpleTransitive"	"Den Sohn"	"der Vater"	"Der"	"Den Sohn will der Vater küssen"	"küssen"	"will"	"küssen"	"2"	"NP1"	"Der hat	Auf was bezieht sich das \"Der\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"der"	"O"	"S"	"Der hat sich den Fuß verstaucht."	"Auf Sohn"	"Der hat sich den Fuß verstaucht."	"Auf Sohn"	"Der hat sich mit dem Nachbarn gestritten."	"Auf Sohn"	"Den Sohn will der Vater küssen. Der hat einen Apfel in der Hand."	"Auf Sohn"	"Der hat ein Geschenk für den Vater."	"Auf Sohn"	"Den Sohn will der Vater küssen. Der hat seine Zahnbürste vergessen."	"Auf Sohn"	"Der hat sich gerade die Wange aufgeschürft und weicht zurück."	"Das Der bezieht sich auf Sohn."	"Den hat er seit Tagen nicht mehr gesehen."	"Auf Sohn"	"Den hat er seit Tagen nicht mehr gesehen."	"Auf Sohn"	"Den hat eine Freundin."	"Auf Sohn"	"Der hat gerade seine Prüfung abgelegt."	"Auf Sohn"	"Der hat gerade seine Prüfung abgelegt."	"Auf Sohn"	"Der hat sich von der Schule gerade verabschiedet."	"Auf Vater"
"943"	"ID_100943"	"19"	"OS"	"A1"	"A1_VP28"	"SimpleTransitive"	"Den Sohn"	"der Vater"	"Der"	"Den Sohn will der Vater küssen"	"küssen"	"will"	"küssen"	"2"	"NP1"	"Der hat	Auf was bezieht sich das \"Der\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"der"	"O"	"S"	"Der hat sich den Fuß verstaucht."	"Auf Sohn"	"Der hat sich den Fuß gebrochen."	"Auf Sohn"	"Der hat eine Freundin."	"Auf Sohn"	"Den Sohn will der Vater küssen. Der hat einen Apfel in der Hand."	"Auf Sohn"	"Der hat einen Kaugummi im Mund."	"Auf Sohn"	"Den Sohn will der Vater küssen. Der hat sich verletzt."	"Auf Sohn"	"Der hat sich gerade das Knie aufgeschürft und braucht Trost."	"Das Der bezieht sich auf Sohn."	"Den hat er seit Tagen nicht mehr gesehen."	"Auf Sohn"	"Den hat er seit Tagen nicht mehr gesehen."	"Auf Sohn"	"Die Eigenschaft, dass er ihn sehr gern hat."	"Auf Sohn"	"Der hat gerade seine Prüfung abgelegt."	"Auf Sohn"	"Der hat gerade seine Prüfung abgeschlossen."	"Auf Sohn"	"Der hat gerade seinen ersten Schultag gemacht."	"Auf Vater"
"944"	"ID_100944"	"19"	"OS"	"A1"	"A1_VP29"	"SimpleTransitive"	"Den Sohn"	"der Vater"	"Der"	"Den Sohn will der Vater küssen"	"küssen"	"will"	"küssen"	"2"	"NP1"	"Der hat	Auf was bezieht sich das \"Der\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"der"	"O"	"S"	"Der hat sich den Fuß verstaucht."	"Auf Sohn"	"Der hat sich den Fuß verstaucht."	"Auf Sohn"	"Der hat sich den Fuß verstaucht."	"Auf Sohn"	"Den Sohn will der Vater küssen. Der hat einen Apfel in der Hand."	"Auf Sohn"	"Der hat eine Nasenblutung."	"Auf Sohn"	"Den Sohn will der Vater küssen. Der hat den Apfel gestohlen."	"Auf Sohn"	"Der hat sich gerade beim Spielen das Knie aufgeschürft."	"Das Der bezieht sich auf Sohn."	"Den hat er seit Tagen nicht mehr gesehen."	"Auf Sohn"	"Den hat er seit Tagen nicht mehr gesehen."	"Auf Sohn"	"Den hat der Vater lange nicht gesehen."	"Auf Sohn"	"Der hat gerade seine Prüfung abgelegt."	"Auf Sohn"	"Der hat gerade seine Prüfung abgelegt."	"Auf Sohn"	"Der hat gerade seine Prüfungen bestanden."	"Auf Sohn"
"945"	"ID_100945"	"19"	"OS"	"A1"	"A1_VP30"	"SimpleTransitive"	"Den Sohn"	"der Vater"	"Der"	"Den Sohn will der Vater küssen"	"küssen"	"will"	"küssen"	"2"	"NP1"	"Der hat	Auf was bezieht sich das \"Der\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"der"	"O"	"S"	"Der hat sich den Fuß verstaucht."	"Auf Sohn"	"Der hat sich den Fuß verstaucht."	"Auf Sohn"	"Der hat sich den Fuß verstaucht."	"Auf Sohn"	"Den Sohn will der Vater küssen. Der hat einen Apfel in der Hand."	"Auf Sohn"	"Der hat eine Zahnreinigung."	"Auf Sohn"	"Den Sohn will der Vater küssen. Der hat das Haus verlassen."	"Auf Sohn"	"Der hat sich gerade beim Spielen das Knie aufgeschürft."	"Das Der bezieht sich auf Sohn."	"Den hat er seit Tagen nicht mehr gesehen."	"Auf Sohn"	"Den hat er seit Tagen nicht mehr gesehen."	"Auf Sohn"	"Er hat Angst."	"Auf Sohn"	"Der hat gerade seine Prüfung abgelegt."	"Auf Sohn"	"Der hat gerade seine Prüfung abgelegt."	"Auf Sohn"	"Der hat gerade seinen ersten Schultag gemacht."	"Auf Sohn"
"946"	"ID_100946"	"19"	"OS"	"A1"	"A1_VP31"	"SimpleTransitive"	"Den Sohn"	"der Vater"	"Der"	"Den Sohn will der Vater küssen"	"küssen"	"will"	"küssen"	"2"	"NP2"	"Der hat	Auf was bezieht sich das \"Der\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"der"	"O"	"S"	"Der hat sich den Fuß verstaucht."	"Auf Sohn"	"Der hat sich den Fuß verstaucht."	"Auf Sohn"	"Der hat sich in einem Schneesturm verirrt."	"Auf Sohn"	"Den Sohn will der Vater küssen. Der hat einen Apfel in der Hand."	"Auf Sohn"	"Der hat einen schlimmen Unfall gehabt."	"Auf Sohn"	"Der hat sein Zimmer aufgeräumt."	"Auf Sohn"	"Der hat sich gerade die Wange aufgeschürft und weint."	"Das Der bezieht sich auf Sohn."	"Den hat er seit Tagen nicht mehr gesehen."	"Auf Sohn"	"Den hat er seit Tagen nicht mehr gesehen."	"Auf Sohn"	"Den hat er seit Tagen nicht gesehen."	"Auf Sohn."	"Der hat gerade seine Prüfung abgelegt."	"Auf Sohn"	"Der hat gerade seine Prüfung bestanden."	"Auf Sohn"	"Der hat den Vater verlassen."	"Auf Vater"
"947"	"ID_100947"	"19"	"OS"	"A1"	"A1_VP32"	"SimpleTransitive"	"Den Sohn"	"der Vater"	"Der"	"Den Sohn will der Vater küssen"	"küssen"	"will"	"küssen"	"2"	"NP2"	"Der hat	Auf was bezieht sich das \"Der\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"der"	"O"	"S"	"Der hat sich den Fuß verstaucht."	"Auf Sohn"	"Der hat sich den Fuß verletzt."	"Auf Sohn"	"Der hat sich in ein Mädchen verliebt."	"Auf Sohn"	"Den Sohn will der Vater küssen. Der hat einen Apfel in der Hand."	"Auf Sohn"	"Der hat ein Geschenk für den Vater."	"Auf Sohn"	"Den Sohn will der Vater küssen. Der hat seine Zähne gebrüsten."	"Auf Sohn"	"Der hat sich gerade die Wange aufgeschürft."	"Das Der bezieht sich auf Sohn."	"Den hat er seit Tagen nicht mehr gesehen."	"Auf Sohn"	"Den hat er lange nicht gesehen."	"Auf Sohn"	"Der hat seine Mutter neben sich stehen."	"Auf Vater"	"Der hat gerade seine Prüfung abgelegt."	"Auf Sohn"	"Der hat gerade seine Prüfung abgelegt."	"Auf Sohn"	NA	NA
"948"	"ID_100948"	"19"	"OS"	"A1"	"A1_VP33"	"SimpleTransitive"	"Den Sohn"	"der Vater"	"Der"	"Den Sohn will der Vater küssen"	"küssen"	"will"	"küssen"	"2"	"NP1"	"Der hat	Auf was bezieht sich das \"Der\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"der"	"O"	"S"	"Der hat sich den Fuß verstaucht."	"Auf Sohn"	"Der hat sich den Fuß verstaucht."	"Auf Sohn"	"Der hat eine Freundin gefunden."	"Auf Sohn"	"Den Sohn will der Vater küssen. Der hat einen Apfel in der Hand."	"Auf Sohn"	"Der hat eine Nasenblutung."	"Auf Sohn"	"Den Sohn will der Vater küssen. Der hat noch nie einen Menschen geküsst."	"Auf Sohn"	"Der hat gerade seine Einschulung erfolgreich hinter sich gebracht."	"Das Der bezieht sich auf Sohn."	"Den hat er seit Tagen nicht mehr gesehen."	"Auf Sohn"	"Den hat er lange nicht gesehen."	"Auf Sohn"	"Der hat gerade seine Hausaufgaben gemacht."	"Auf Sohn"	"Der hat gerade seine Prüfung abgelegt."	"Auf Sohn"	"Der hat gerade seine Prüfung bestanden."	"Auf Sohn"	"Der hat gerade seine erste Socke geknüpft."	"Auf Sohn"
"949"	"ID_100949"	"2"	"OS"	"A1"	"A1_VP26"	"SimpleTransitive"	"Den Angestellten"	"der Wachmann"	"Dieser"	"Den Angestellten will der Wachmann retten"	"retten"	"will"	"retten"	"2"	"NP1"	"Dieser ist	Auf was bezieht sich das \"Dieser\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"dieser"	"O"	"S"	"Dieser ist in einem brennenden Gebäude gefangen."	"Auf Angestellten"	"Dieser ist in einem brennenden Gebäude gefangen."	"Auf Angestellten"	"Dieser ist von einem Einbrecher überrascht worden."	"Auf Einbrecher"	"Den Angestellten will der Wachmann retten. Dieser ist von einem Auto angefahren worden."	"Auf Angestellten"	"Dieser ist von einem Auto angefahren worden."	"Auf Angestellten"	"Den Angestellten will der Wachmann retten. Dieser ist von einem Auto angefahren worden."	"Auf Angestellten"	"Dieser ist in einem brennenden Büro eingeschlossen."	"Dieser bezieht sich auf den Angestellten."	"Dieser ist in Gefahr."	"Auf Angestellten"	"Dieser ist in Gefahr."	"Auf Der Angestellte"	"Dieser ist in dem brennenden Gebäude eingeschlossen."	"Auf Angestellten"	"Dieser ist von einem Dieb überfallen worden."	"Auf Angestellten"	"Dieser ist von einem Dieb überwältigt worden."	"Auf Angestellten"	"Dieser ist in einen Schrank eingeschlossen."	"Auf Angestellten"
"950"	"ID_100950"	"2"	"OS"	"A1"	"A1_VP27"	"SimpleTransitive"	"Den Angestellten"	"der Wachmann"	"Dieser"	"Den Angestellten will der Wachmann retten"	"retten"	"will"	"retten"	"2"	"NP1"	"Dieser ist	Auf was bezieht sich das \"Dieser\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"dieser"	"O"	"S"	"Dieser ist in einem brennenden Gebäude gefangen."	"Auf Angestellten"	"Dieser ist in einem brennenden Gebäude gefangen."	"Auf Angestellten"	"Dieser ist in den Fahrstuhl gefallen."	"Auf Angestellten"	"Den Angestellten will der Wachmann retten. Dieser ist von einem Auto angefahren worden."	"Auf Angestellten"	"Dieser ist von einem Auto angefahren worden."	"Auf Angestellten"	"Den Angestellten will der Wachmann retten. Dieser ist in Gefahr geraten."	"Auf Angestellten"	"Dieser ist in einem brennenden Büro eingeschlossen."	"Dieser bezieht sich auf der Wachmann."	"Dieser ist in Gefahr."	"Auf Angestellten"	"Dieser ist in Gefahr."	"Auf Angestellten"	"Dieser ist in eine gefährliche Situation geraten."	"Auf Angestellten"	"Dieser ist von einem Dieb überfallen worden."	"Auf Angestellten"	"Dieser ist von einem Dieb überfallen worden."	"Auf Angestellten"	"Dieser ist von einem Dieb überfallen worden."	"Auf Angestellten"
"951"	"ID_100951"	"2"	"OS"	"A1"	"A1_VP28"	"SimpleTransitive"	"Den Angestellten"	"der Wachmann"	"Dieser"	"Den Angestellten will der Wachmann retten"	"retten"	"will"	"retten"	"2"	"NP1"	"Dieser ist	Auf was bezieht sich das \"Dieser\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"dieser"	"O"	"S"	"Dieser ist in einem brennenden Gebäude gefangen."	"Auf Angestellten"	"Dieser ist in einem brennenden Gebäude gefangen."	"Auf Angestellten"	"Dieser ist von einem Einbrecher überrascht worden."	"Auf Einbrecher"	"Den Angestellten will der Wachmann retten. Dieser ist von einem Auto angefahren worden."	"Auf Angestellten"	"Dieser ist von einem Auto angefahren worden."	"Auf Angestellten"	"Den Angestellten will der Wachmann retten. Dieser ist von einem Auto angefahren worden."	"Auf Angestellten"	"Dieser ist in einem kleinen Raum eingeschlossen worden."	"Dieser bezieht sich auf Wachmann."	"Dieser ist in Gefahr."	"Auf Angestellten"	"Dieser ist in Gefahr."	"Auf Angestellten"	"Dieser ist von einem Brand bedroht."	"Auf Angestellten"	"Dieser ist von einem Dieb überfallen worden."	"Auf Angestellten"	"Dieser ist von einem Dieb überwältigt worden."	"Auf Angestellten"	"Dieser ist von einem Dieb überwältigt worden."	"Auf Angestellten"
"952"	"ID_100952"	"2"	"OS"	"A1"	"A1_VP29"	"SimpleTransitive"	"Den Angestellten"	"der Wachmann"	"Dieser"	"Den Angestellten will der Wachmann retten"	"retten"	"will"	"retten"	"2"	"NP1"	"Dieser ist	Auf was bezieht sich das \"Dieser\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"dieser"	"O"	"S"	"Dieser ist in einem brennenden Gebäude gefangen."	"Auf Angestellten"	"Dieser ist in einem brennenden Gebäude gefangen."	"Auf Angestellten"	"Dieser ist in einem brennenden Gebäude gefangen."	"Auf Angestellten"	"Den Angestellten will der Wachmann retten. Dieser ist von einem Auto angefahren worden."	"Auf Angestellten"	"Dieser ist von einem Auto angefahren worden."	"Auf Angestellten"	"Er ist von einem Auto angefahren worden."	"Auf Angestellten"	"Dieser ist in einem brennenden Bürogebäude eingeschlossen."	"Dieser bezieht sich auf den Angestellten."	"Dieser ist in Gefahr."	"Auf Angestellten"	"Dieser ist in Gefahr."	"Auf Angestellten"	"Dieser ist in Not geraten."	"Auf Angestellten"	"Dieser ist von einem Dieb überfallen worden."	"Auf Angestellten"	"Dieser ist von einem Dieb überfallen worden."	"Auf Angestellten"	"Dieser ist von einem Raubtier angegriffen worden."	"Auf Angestellten"
