"ID"	"GPT4_t05_rtgs_Rating"	"LLaMA_small_t0_rtgs_Rating"	"LLaMA_small_t05_rtgs_Rating"
"1270"	"ID_104942"	NA	6	"6"
"1271"	"ID_104943"	NA	6	"5"
"1272"	"ID_104944"	NA	6	"6"
"1273"	"ID_104945"	NA	6	"6"
"1274"	"ID_104946"	NA	6	"5"
"1275"	"ID_104947"	NA	6	"6"
"1276"	"ID_104948"	NA	6	"6"
"1277"	"ID_104949"	NA	6	"4"
"1278"	"ID_104950"	NA	6	"5"
"1279"	"ID_104951"	NA	6	"5"
"1280"	"ID_104952"	NA	6	"6"
"1281"	"ID_104953"	NA	6	"6"
"1282"	"ID_104954"	NA	6	"6"
"1283"	"ID_104955"	NA	6	"6"
"1284"	"ID_104956"	NA	6	"5"
"1285"	"ID_104957"	NA	6	"5"
"1286"	"ID_104958"	NA	6	"4"
"1287"	"ID_104959"	NA	6	"6"
"1288"	"ID_104960"	NA	6	"6"
"1289"	"ID_104961"	NA	6	"6"
"1290"	"ID_104962"	NA	6	"5"
"1291"	"ID_104963"	NA	6	"6"
"1292"	"ID_104964"	NA	6	"5"
"1293"	"ID_104965"	NA	6	"4"
"1294"	"ID_104966"	NA	6	"5"
"1295"	"ID_104967"	NA	6	"5"
"1296"	"ID_104968"	NA	6	"6"
"1297"	"ID_104969"	NA	6	"6"
"1298"	"ID_104970"	NA	6	"6"
"1299"	"ID_104971"	NA	6	"5"
"1300"	"ID_104972"	NA	6	"5"
"1301"	"ID_104973"	NA	6	"6"
"1302"	"ID_104974"	NA	6	"5"
"1303"	"ID_104975"	NA	6	"6"
"1304"	"ID_104976"	NA	6	"5"
"1305"	"ID_104977"	NA	6	"4"
"1306"	"ID_104978"	NA	6	"6"
"1307"	"ID_104979"	NA	6	"6"
"1308"	"ID_104980"	NA	6	"6"
"1309"	"ID_104981"	NA	6	"6"
"1310"	"ID_104982"	NA	6	"4"
"1311"	"ID_104983"	NA	6	"5"
"1312"	"ID_104984"	NA	6	"5"
"1313"	"ID_104985"	NA	6	"6"
"1314"	"ID_104986"	NA	6	"6"
"1315"	"ID_104987"	NA	6	"6"
"1316"	"ID_104988"	NA	6	"6"
"1317"	"ID_104989"	NA	6	"4"
"1318"	"ID_104990"	NA	6	"6"
"1319"	"ID_104991"	NA	6	"6"
"1320"	"ID_104992"	NA	6	"5"
"1321"	"ID_104993"	NA	6	"6"
"1322"	"ID_104994"	NA	6	"6"
"1323"	"ID_104995"	NA	6	"6"
"1324"	"ID_104996"	NA	6	"4"
"1325"	"ID_104997"	NA	6	"5"
"1326"	"ID_104998"	NA	6	"5"
"1327"	"ID_104999"	NA	6	"6"
"1328"	"ID_105000"	NA	6	"5"
"1329"	"ID_105001"	NA	6	"5"
"1330"	"ID_105002"	NA	6	"6"
"1331"	"ID_105003"	NA	6	"5"
"1332"	"ID_105004"	NA	6	"4"
"1333"	"ID_105005"	NA	6	"4"
"1334"	"ID_105006"	NA	6	"6"
"1335"	"ID_105007"	NA	6	"5"
"1336"	"ID_105008"	NA	6	"Der Text klingt etwas unhöflich, aber nicht zu sehr. Er bekommt eine 4 von mir."
"1337"	"ID_105009"	NA	6	"5"
"1338"	"ID_105010"	NA	6	"6"
"1339"	"ID_105011"	NA	6	"2"
"1340"	"ID_105012"	NA	6	"5"
"1341"	"ID_105013"	NA	6	"6"
"1342"	"ID_105014"	NA	6	"6"
"1343"	"ID_105015"	NA	6	"6"
"1344"	"ID_105016"	NA	6	"6"
"1345"	"ID_105017"	7	6	"6"
"1346"	"ID_105018"	NA	6	"6"
"1347"	"ID_105019"	NA	6	"5"
"1348"	"ID_105020"	NA	6	"6"
"1349"	"ID_105021"	NA	6	"6"
"1350"	"ID_105022"	NA	6	"5"
"1351"	"ID_105023"	NA	6	"6"
"1352"	"ID_105024"	NA	6	"6"
"1353"	"ID_105025"	NA	6	"6"
"1354"	"ID_105026"	NA	6	"5"
"1355"	"ID_105027"	NA	6	"5"
"1356"	"ID_105028"	NA	6	"6"
"1357"	"ID_105029"	NA	6	"6"
"1358"	"ID_105030"	NA	6	"6"
"1359"	"ID_105031"	NA	6	"7"
"1360"	"ID_105032"	NA	6	"5"
"1361"	"ID_105033"	NA	6	"5"
"1362"	"ID_105034"	3	6	"6"
"1363"	"ID_105035"	NA	6	"6"
"1364"	"ID_105036"	NA	6	"6"
"1365"	"ID_105037"	NA	6	"4"
"1366"	"ID_105038"	NA	6	"5"
"1367"	"ID_105039"	NA	6	"6"
"1368"	"ID_105040"	NA	6	"6"
"1369"	"ID_105041"	NA	6	"5"
"1370"	"ID_105042"	NA	6	"6"
"1371"	"ID_105043"	NA	6	"5"
"1372"	"ID_105044"	NA	6	"5"
"1373"	"ID_105045"	NA	6	"5"
"1374"	"ID_105046"	NA	6	"5"
"1375"	"ID_105047"	NA	6	"5"
"1376"	"ID_105048"	NA	6	"5"
"1377"	"ID_105049"	NA	6	"6"
"1378"	"ID_105050"	NA	6	"6"
"1379"	"ID_105051"	NA	6	"6"
"1380"	"ID_105052"	NA	6	"6"
"1381"	"ID_105053"	NA	6	"4"
"1382"	"ID_105054"	NA	6	"6"
"1383"	"ID_105055"	NA	6	"5"
"1384"	"ID_105056"	NA	6	"6"
"1385"	"ID_105057"	NA	6	"5"
"1386"	"ID_105058"	NA	6	"5"
"1387"	"ID_105059"	NA	6	"5"
"1388"	"ID_105060"	NA	6	"5"
"1389"	"ID_105061"	NA	6	"5"
"1390"	"ID_105062"	NA	6	"6"
"1391"	"ID_105063"	6	6	"6"
"1392"	"ID_105064"	NA	6	"5"
"1393"	"ID_105065"	NA	6	"6"
"1394"	"ID_105066"	NA	6	"5"
"1395"	"ID_105067"	NA	6	"6"
"1396"	"ID_105068"	NA	6	"6"
"1397"	"ID_105069"	NA	6	"5"
"1398"	"ID_105070"	NA	6	"6"
"1399"	"ID_105071"	NA	6	"6"
"1400"	"ID_105072"	NA	6	"5"
"1401"	"ID_105073"	NA	6	"4"
"1402"	"ID_105074"	NA	6	"5"
"1403"	"ID_105075"	NA	6	"5"
"1404"	"ID_105076"	NA	6	"6"
"1405"	"ID_105077"	NA	6	"6"
"1406"	"ID_105078"	NA	6	"6"
"1407"	"ID_105079"	NA	6	"5"
"1408"	"ID_105080"	NA	6	"6"
"1409"	"ID_105081"	NA	6	"6"
"1410"	"ID_105082"	NA	6	"5"
"1411"	"ID_105083"	NA	6	"5"
"1412"	"ID_105084"	NA	6	"6"
"1413"	"ID_105085"	NA	6	"6"
"1414"	"ID_105086"	NA	6	"4"
"1415"	"ID_105087"	NA	6	"6"
"1416"	"ID_105088"	NA	6	"6"
"1417"	"ID_105089"	NA	6	"6"
"1418"	"ID_105090"	NA	6	"4"
"1419"	"ID_105091"	NA	6	"4"
"1420"	"ID_105092"	NA	6	"6"
"1421"	"ID_105093"	NA	6	"6"
"1422"	"ID_105094"	NA	6	"5"
"1423"	"ID_105095"	NA	6	"6"
"1424"	"ID_105096"	NA	6	"5"
"1425"	"ID_105097"	NA	6	"6"
"1426"	"ID_105098"	NA	6	"6"
"1427"	"ID_105099"	NA	6	"6"
"1428"	"ID_105100"	NA	6	"4"
"1429"	"ID_105101"	NA	6	"4"
"1430"	"ID_105102"	NA	6	"6"
"1431"	"ID_105103"	NA	6	"5"
"1432"	"ID_105104"	NA	6	"6"
"1433"	"ID_105105"	NA	6	"6"
"1434"	"ID_105106"	NA	6	"5"
"1435"	"ID_105107"	NA	6	"5"
"1436"	"ID_105108"	NA	6	"6"
"1437"	"ID_105109"	NA	6	"6"
"1438"	"ID_105110"	5	6	"6"
"1439"	"ID_105111"	NA	6	"6"
"1440"	"ID_105112"	NA	6	"4"
"1441"	"ID_105113"	NA	6	"5"
"1442"	"ID_105114"	NA	6	"5"
"1443"	"ID_105115"	NA	6	"6"
"1444"	"ID_105116"	NA	6	"6"
"1445"	"ID_105117"	NA	6	"4"
"1446"	"ID_105118"	NA	6	"5"
"1447"	"ID_105119"	NA	6	"6"
"1448"	"ID_105120"	NA	6	"6"
"1449"	"ID_105121"	NA	6	"5"
"1450"	"ID_105122"	NA	6	"5"
"1451"	"ID_105123"	NA	6	"5"
"1452"	"ID_105124"	NA	6	"4"
"1453"	"ID_105125"	NA	6	"6"
"1454"	"ID_105126"	NA	6	"4"
"1455"	"ID_105127"	NA	6	"5"
"1456"	"ID_105128"	NA	6	"6"
"1457"	"ID_105129"	NA	6	"5"
"1458"	"ID_105130"	NA	6	"6"
"1459"	"ID_105131"	NA	6	"5"
"1460"	"ID_105132"	NA	6	"5"
"1461"	"ID_105133"	NA	6	"6"
"1462"	"ID_105134"	NA	6	"6"
"1463"	"ID_105135"	NA	6	"4"
"1464"	"ID_105136"	NA	6	"6"
"1465"	"ID_105137"	NA	6	"4"
"1466"	"ID_105138"	NA	6	"5"
"1467"	"ID_105139"	NA	6	"6"
"1468"	"ID_105140"	NA	6	"5"
"1469"	"ID_105141"	NA	6	"4"
"1470"	"ID_105142"	NA	6	"5"
"1471"	"ID_105143"	NA	6	"5"
"1472"	"ID_105144"	5	6	"6"
"1473"	"ID_105145"	NA	6	"4"
"1474"	"ID_105146"	NA	6	"6"
"1475"	"ID_105147"	NA	6	"5"
"1476"	"ID_105148"	NA	6	"5"
"1477"	"ID_105149"	NA	6	"6"
"1478"	"ID_105150"	NA	6	"6"
"1479"	"ID_105151"	NA	6	"5"
"1480"	"ID_105152"	NA	6	"6"
"1481"	"ID_105153"	NA	6	"5"
"1482"	"ID_105154"	NA	6	"6"
"1483"	"ID_105155"	NA	6	"6"
"1484"	"ID_105156"	NA	6	"5"
"1485"	"ID_105157"	NA	6	"6"
"1486"	"ID_105158"	NA	6	"5"
"1487"	"ID_105159"	NA	6	"6"
"1488"	"ID_105160"	NA	6	"6"
"1489"	"ID_105161"	NA	6	"6"
"1490"	"ID_105162"	NA	6	"5"
"1491"	"ID_105163"	NA	6	"6"
"1492"	"ID_105164"	NA	6	"6"
"1493"	"ID_105165"	NA	6	"7"
"1494"	"ID_105166"	NA	6	"7"
"1495"	"ID_105167"	NA	6	"6"
"1496"	"ID_105168"	NA	6	"6"
"1497"	"ID_105169"	NA	6	"6"
"1498"	"ID_105170"	NA	6	"4"
"1499"	"ID_105171"	NA	6	"6"
"1500"	"ID_105172"	NA	6	"6"
"1501"	"ID_105173"	NA	6	"4"
"1502"	"ID_105174"	NA	6	"6"
"1503"	"ID_105175"	NA	6	"5"
"1504"	"ID_105176"	NA	6	"5"
"1505"	"ID_105177"	NA	6	"6"
"1506"	"ID_105178"	NA	6	"6"
"1507"	"ID_105179"	NA	6	"6"
"1508"	"ID_105180"	NA	6	"5"
"1509"	"ID_105181"	NA	6	"4"
"1510"	"ID_105182"	NA	6	"6"
"1511"	"ID_105183"	NA	6	"6"
"1512"	"ID_105184"	NA	6	"5"
"1513"	"ID_105185"	NA	6	"6"
"1514"	"ID_105186"	NA	6	"5"
"1515"	"ID_105187"	NA	6	"6"
"1516"	"ID_105188"	NA	6	"6"
"1517"	"ID_105189"	NA	6	"6"
"1518"	"ID_105190"	NA	6	"5"
"1519"	"ID_105191"	NA	6	"6"
"1520"	"ID_105192"	NA	6	"6"
"1521"	"ID_105193"	NA	6	"4"
"1522"	"ID_105194"	NA	6	"6"
"1523"	"ID_105195"	NA	6	"6"
"1524"	"ID_105196"	NA	6	"6"
"1525"	"ID_105197"	NA	6	"5"
"1526"	"ID_105198"	NA	6	"1"
"1527"	"ID_105199"	NA	6	"6"
"1528"	"ID_105200"	NA	6	"6"
"1529"	"ID_105201"	NA	6	"6"
"1530"	"ID_105202"	NA	6	"5"
"1531"	"ID_105203"	NA	6	"6"
"1532"	"ID_105204"	NA	6	"6"
"1533"	"ID_105205"	NA	6	"6"
"1534"	"ID_105206"	NA	6	"Wenn Sie den Text bewerten, geben Sie bitte eine Zahl zwischen 1 und 7 ein."
"1535"	"ID_105207"	NA	6	"5"
"1536"	"ID_105208"	NA	6	"6"
"1537"	"ID_105209"	NA	6	"6"
"1538"	"ID_105210"	NA	6	"6"
"1539"	"ID_105211"	NA	6	"6"
"1540"	"ID_105212"	NA	6	"6"
"1541"	"ID_105213"	NA	6	"5"
"1542"	"ID_105214"	NA	6	"6"
"1543"	"ID_105215"	NA	6	"5"
"1544"	"ID_105216"	NA	6	"5"
"1545"	"ID_105217"	NA	6	"4"
"1546"	"ID_105218"	NA	6	"5"
"1547"	"ID_105219"	NA	6	"5"
"1548"	"ID_105220"	NA	6	"6"
"1549"	"ID_105221"	NA	6	"5"
"1550"	"ID_105222"	NA	6	"6"
"1551"	"ID_105223"	NA	6	"6"
"1552"	"ID_105224"	NA	6	"4"
"1553"	"ID_105225"	NA	6	"6"
"1554"	"ID_105226"	NA	6	"5"
"1555"	"ID_105227"	NA	6	"6"
"1556"	"ID_105228"	NA	6	"5"
"1557"	"ID_105229"	NA	6	"5"
"1558"	"ID_105230"	NA	6	"3"
"1559"	"ID_105231"	NA	6	"6"
"1560"	"ID_105232"	NA	6	"6"
"1561"	"ID_105233"	NA	6	"6"
"1562"	"ID_105234"	NA	6	"6"
"1563"	"ID_105235"	NA	6	"5"
"1564"	"ID_105236"	NA	6	"5"
"1565"	"ID_105237"	NA	6	"5"
"1566"	"ID_105238"	NA	6	"6"
"1567"	"ID_105239"	NA	6	"6"
"1568"	"ID_105240"	NA	6	"6"
"1569"	"ID_105241"	NA	6	"6"
"1570"	"ID_105242"	NA	6	"6"
"1571"	"ID_105243"	NA	6	"6"
"1572"	"ID_105244"	NA	6	"2"
"1573"	"ID_105245"	NA	6	"6"
"1574"	"ID_105246"	NA	6	"6"
"1575"	"ID_105247"	NA	6	"5"
"1576"	"ID_105248"	NA	6	"2"
"1577"	"ID_105249"	NA	6	"5"
"1578"	"ID_105250"	NA	6	"4"
"1579"	"ID_105251"	NA	6	"5"
"1580"	"ID_105252"	NA	6	"4"
"1581"	"ID_105253"	NA	6	"6"
"1582"	"ID_105254"	NA	6	"6"
"1583"	"ID_105255"	NA	6	"5"
"1584"	"ID_105256"	NA	6	"6"
"1585"	"ID_105257"	NA	6	"5"
"1586"	"ID_105258"	NA	6	"5"
"1587"	"ID_105259"	NA	6	"6"
"1588"	"ID_105260"	NA	6	"6"
"1589"	"ID_105261"	NA	6	"5"
"1590"	"ID_105262"	NA	6	"6"
"1591"	"ID_105263"	NA	6	"6"
"1592"	"ID_105264"	NA	6	"6"
"1593"	"ID_105265"	NA	6	"6"
"1594"	"ID_105266"	NA	6	"5"
"1595"	"ID_105267"	NA	6	"6"
"1596"	"ID_105268"	NA	6	"7"
"1597"	"ID_105269"	NA	6	"6"
"1598"	"ID_105270"	NA	6	"5"
"1599"	"ID_105271"	NA	6	"4"
"1600"	"ID_105272"	NA	6	"6"
"1601"	"ID_105273"	NA	6	"6"
"1602"	"ID_105274"	NA	6	"5"
"1603"	"ID_105275"	NA	6	"6"
"1604"	"ID_105276"	NA	6	"6"
"1605"	"ID_105277"	NA	6	"6"
"1606"	"ID_105278"	5	6	"6"
"1607"	"ID_105279"	NA	6	"6"
"1608"	"ID_105280"	NA	6	"6"
"1609"	"ID_105281"	NA	6	"6"
"1610"	"ID_105282"	NA	6	"5"
"1611"	"ID_105283"	NA	6	"5"
"1612"	"ID_105284"	NA	6	"6"
"1613"	"ID_105285"	NA	6	"6"
"1614"	"ID_105286"	NA	6	"2"
"1615"	"ID_105287"	NA	6	"5"
"1616"	"ID_105288"	NA	6	"6"
"1617"	"ID_105289"	NA	6	"6"
"1618"	"ID_105290"	NA	6	"5"
"1619"	"ID_105291"	NA	6	"5"
"1620"	"ID_105292"	NA	6	"5"
"1621"	"ID_105293"	NA	6	"5"
"1622"	"ID_105294"	NA	6	"4"
"1623"	"ID_105295"	NA	6	"5"
"1624"	"ID_105296"	NA	6	"5"
"1625"	"ID_105297"	NA	6	"5"
"1626"	"ID_105298"	NA	6	"5"
"1627"	"ID_105299"	NA	6	"5"
"1628"	"ID_105300"	NA	6	"5"
"1629"	"ID_105301"	NA	6	"6"
"1630"	"ID_105302"	NA	6	"6"
"1631"	"ID_105303"	NA	6	"4"
"1632"	"ID_105304"	7	6	"6"
"1633"	"ID_105305"	NA	6	"5"
"1634"	"ID_105306"	NA	6	"5"
"1635"	"ID_105307"	NA	6	"6"
"1636"	"ID_105308"	NA	6	"6"
"1637"	"ID_105309"	NA	6	"6"
"1638"	"ID_105310"	NA	6	"6"
"1639"	"ID_105311"	NA	6	"5"
"1640"	"ID_105312"	NA	6	"6"
"1641"	"ID_105313"	NA	6	"5"
"1642"	"ID_105314"	NA	6	"6"
"1643"	"ID_105315"	NA	6	"5"
"1644"	"ID_105316"	NA	6	"6"
"1645"	"ID_105317"	NA	6	"4"
"1646"	"ID_105318"	NA	6	"5"
"1647"	"ID_105319"	NA	6	"6"
"1648"	"ID_105320"	NA	6	"5"
"1649"	"ID_105321"	NA	6	"6"
"1650"	"ID_105322"	NA	6	"5"
"1651"	"ID_105323"	4	6	"6"
"1652"	"ID_105324"	NA	6	"6"
"1653"	"ID_105325"	NA	6	"5"
"1654"	"ID_105326"	NA	6	"5"
"1655"	"ID_105327"	NA	6	"6"
"1656"	"ID_105328"	NA	6	"5"
"1657"	"ID_105329"	NA	6	"6"
"1658"	"ID_105330"	NA	6	"6"
"1659"	"ID_105331"	NA	6	"5"
"1660"	"ID_105332"	NA	6	"6"
"1661"	"ID_105333"	NA	6	"5"
"1662"	"ID_105334"	NA	6	"5"
"1663"	"ID_105335"	NA	6	"6"
"1664"	"ID_105336"	NA	6	"5"
"1665"	"ID_105337"	NA	6	"6"
"1666"	"ID_105338"	NA	6	"5"
"1667"	"ID_105339"	NA	6	"6"
"1668"	"ID_105340"	NA	6	"6"
"1669"	"ID_105341"	NA	6	"6"
"1670"	"ID_105342"	NA	6	"6"
"1671"	"ID_105343"	NA	6	"6"
"1672"	"ID_105344"	NA	6	"6"
"1673"	"ID_105345"	NA	6	"5"
"1674"	"ID_105346"	NA	6	"6"
"1675"	"ID_105347"	NA	6	"4"
"1676"	"ID_105348"	NA	6	"4"
"1677"	"ID_105349"	NA	6	"5"
"1678"	"ID_105350"	NA	6	"5"
"1679"	"ID_105351"	NA	6	"4"
"1680"	"ID_105352"	NA	6	"5"
"1681"	"ID_105353"	NA	6	"6"
"1682"	"ID_105354"	NA	6	"5"
"1683"	"ID_105355"	NA	6	"5"
"1684"	"ID_105356"	NA	6	"4"
"1685"	"ID_105357"	NA	6	"6"
"1686"	"ID_105358"	NA	6	"6"
"1687"	"ID_105359"	NA	6	"4"
"1688"	"ID_105360"	NA	6	"6"
"1689"	"ID_105361"	NA	6	"5"
"1690"	"ID_105362"	NA	6	"4"
"1691"	"ID_105363"	NA	6	"6"
"1692"	"ID_105364"	NA	6	"5"
"1693"	"ID_105365"	NA	6	"5"
"1694"	"ID_105366"	NA	6	"6"
"1695"	"ID_105367"	NA	6	"6"
"1696"	"ID_105368"	NA	6	"5"
"1697"	"ID_105369"	NA	6	"6"
"1698"	"ID_105370"	NA	6	"4"
"1699"	"ID_105371"	NA	6	"6"
"1700"	"ID_105372"	NA	6	"5"
"1701"	"ID_105373"	NA	6	"6"
"1702"	"ID_105374"	NA	6	"5"
"1703"	"ID_105375"	NA	6	"6"
"1704"	"ID_105376"	NA	6	"6"
"1705"	"ID_105377"	NA	6	"6"
"1706"	"ID_105378"	NA	6	"6"
"1707"	"ID_105379"	NA	6	"6"
"1708"	"ID_105380"	NA	6	"6"
"1709"	"ID_105381"	NA	6	"6"
"1710"	"ID_105382"	NA	6	"6"
"1711"	"ID_105383"	NA	6	"5"
"1712"	"ID_105384"	NA	6	"5"
"1713"	"ID_105385"	NA	6	"5"
"1714"	"ID_105386"	NA	6	"6"
"1715"	"ID_105387"	NA	6	"5"
"1716"	"ID_105388"	NA	6	"6"
"1717"	"ID_105389"	NA	6	"6"
"1718"	"ID_105390"	NA	6	"6"
"1719"	"ID_105391"	NA	6	"6"
"1720"	"ID_105392"	NA	6	"6"
"1721"	"ID_105393"	NA	6	"6"
"1722"	"ID_105394"	NA	6	"6"
"1723"	"ID_105395"	NA	6	"6"
"1724"	"ID_105396"	NA	6	"4"
"1725"	"ID_105397"	NA	6	"6"
"1726"	"ID_105398"	NA	6	"5"
"1727"	"ID_105399"	NA	6	"6"
"1728"	"ID_105400"	NA	6	"6"
"1729"	"ID_105401"	NA	6	"5"
"1730"	"ID_105402"	NA	6	"1."
"1731"	"ID_105403"	NA	6	"6"
"1732"	"ID_105404"	NA	6	"5"
"1733"	"ID_105405"	NA	6	"6"
"1734"	"ID_105406"	NA	6	"5"
"1735"	"ID_105407"	NA	6	"6"
"1736"	"ID_105408"	NA	6	"6"
"1737"	"ID_105409"	NA	6	"5"
"1738"	"ID_105410"	NA	6	"6"
"1739"	"ID_105411"	NA	6	"5"
"1740"	"ID_105412"	NA	6	"5"
"1741"	"ID_105413"	NA	6	"Ich verstehe die Frage nicht. Bitte geben Sie den Text ein, auf dem ich bewerten soll."
"1742"	"ID_105414"	NA	6	"5"
"1743"	"ID_105415"	NA	6	"6"
"1744"	"ID_105416"	NA	6	"5"
"1745"	"ID_105417"	NA	6	"5"
"1746"	"ID_105418"	NA	6	"6"
"1747"	"ID_105419"	NA	6	"6"
"1748"	"ID_105420"	NA	6	"6"
"1749"	"ID_105421"	NA	6	"6"
"1750"	"ID_105422"	NA	6	"5"
"1751"	"ID_105423"	NA	6	"6"
"1752"	"ID_105424"	NA	5	"1"
"1753"	"ID_105425"	NA	5	"4"
"1754"	"ID_105426"	NA	5	"5"
"1755"	"ID_105427"	NA	5	"4"
"1756"	"ID_105428"	NA	5	"6"
"1757"	"ID_105429"	NA	5	"5"
"1758"	"ID_105430"	NA	5	"Wie klingt der Text? (1=sehr seltsam, 7=perfekt)"
"1759"	"ID_105431"	NA	5	"6"
"1760"	"ID_105432"	NA	5	"4"
"1761"	"ID_105433"	NA	5	"5"
"1762"	"ID_105434"	NA	5	"5"
"1763"	"ID_105435"	NA	5	"4"
"1764"	"ID_105436"	NA	5	"5"
"1765"	"ID_105437"	NA	5	"5"
"1766"	"ID_105438"	NA	5	"5"
"1767"	"ID_105439"	NA	5	"5"
"1768"	"ID_105440"	NA	5	"6"
"1769"	"ID_105441"	NA	5	"6"
"1770"	"ID_105442"	NA	5	"5"
"1771"	"ID_105443"	NA	5	"5"
"1772"	"ID_105444"	NA	5	"5"
"1773"	"ID_105445"	NA	6	"6"
"1774"	"ID_105446"	NA	6	"6"
"1775"	"ID_105447"	NA	6	"5"
"1776"	"ID_105448"	NA	6	"6"
"1777"	"ID_105449"	NA	6	"6"
"1778"	"ID_105450"	NA	6	"5"
"1779"	"ID_105451"	NA	6	"5"
"1780"	"ID_105452"	NA	6	"6"
"1781"	"ID_105453"	NA	6	"6"
"1782"	"ID_105454"	NA	6	"5"
"1783"	"ID_105455"	NA	6	"6"
"1784"	"ID_105456"	NA	6	"5"
"1785"	"ID_105457"	NA	6	"3"
"1786"	"ID_105458"	NA	6	"6"
"1787"	"ID_105459"	NA	6	"4"
"1788"	"ID_105460"	NA	6	"6"
"1789"	"ID_105461"	NA	6	"6"
"1790"	"ID_105462"	NA	6	"5"
"1791"	"ID_105463"	NA	6	"6"
"1792"	"ID_105464"	NA	6	"6"
"1793"	"ID_105465"	NA	6	"5"
"1794"	"ID_105466"	NA	6	"6"
"1795"	"ID_105467"	NA	6	"6"
"1796"	"ID_105468"	NA	6	"6"
"1797"	"ID_105469"	NA	6	"6"
"1798"	"ID_105470"	NA	6	"5"
"1799"	"ID_105471"	NA	6	"Ich gebe Ihnen eine 7. Der Text klingt perfekt. Er ist leicht verständlich und die Wortwahl sowie Satzstruktur sind korrekt."
"1800"	"ID_105472"	NA	6	"5"
"1801"	"ID_105473"	NA	6	"7"
"1802"	"ID_105474"	NA	6	"6"
"1803"	"ID_105475"	NA	6	"6"
"1804"	"ID_105476"	NA	6	"5"
"1805"	"ID_105477"	NA	6	"6"
"1806"	"ID_105478"	NA	6	"6"
"1807"	"ID_105479"	NA	6	"5"
"1808"	"ID_105480"	NA	6	"6"
"1809"	"ID_105481"	NA	6	"4"
"1810"	"ID_105482"	7	6	"6"
"1811"	"ID_105483"	NA	6	"6"
"1812"	"ID_105484"	NA	6	"6"
"1813"	"ID_105485"	NA	6	"6"
"1814"	"ID_105486"	NA	6	"6"
"1815"	"ID_105487"	NA	6	"5"
"1816"	"ID_105488"	NA	6	"5"
"1817"	"ID_105489"	NA	6	"6"
"1818"	"ID_105490"	NA	6	"6"
"1819"	"ID_105491"	NA	6	"5"
"1820"	"ID_105492"	NA	6	"5"
"1821"	"ID_105493"	NA	6	"6"
"1822"	"ID_105494"	NA	6	"4"
"1823"	"ID_105495"	NA	6	"6"
"1824"	"ID_105496"	NA	6	"5"
"1825"	"ID_105497"	NA	6	"5"
"1826"	"ID_105498"	NA	6	"6"
"1827"	"ID_105499"	NA	6	"5"
"1828"	"ID_105500"	NA	6	"6"
"1829"	"ID_105501"	NA	6	"5"
"1830"	"ID_105502"	NA	6	"6"
"1831"	"ID_105503"	NA	6	"6"
"1832"	"ID_105504"	NA	6	"6"
"1833"	"ID_105505"	NA	6	"6"
"1834"	"ID_105506"	NA	6	"5"
"1835"	"ID_105507"	NA	6	"6"
"1836"	"ID_105508"	5	6	"6"
"1837"	"ID_105509"	NA	6	"5"
"1838"	"ID_105510"	NA	6	"5"
"1839"	"ID_105511"	NA	6	"5"
"1840"	"ID_105512"	NA	6	"5"
"1841"	"ID_105513"	NA	6	"5"
"1842"	"ID_105514"	NA	6	"6"
"1843"	"ID_105515"	NA	6	"5"
"1844"	"ID_105516"	NA	6	"6"
"1845"	"ID_105517"	NA	6	"5"
"1846"	"ID_105518"	6	6	"6"
"1847"	"ID_105519"	NA	6	"6"
"1848"	"ID_105520"	NA	6	"4"
"1849"	"ID_105521"	NA	6	"6"
"1850"	"ID_105522"	NA	6	"6"
"1851"	"ID_105523"	NA	6	"6"
"1852"	"ID_105524"	NA	6	"6"
"1853"	"ID_105525"	NA	6	"6"
"1854"	"ID_105526"	NA	6	"5"
"1855"	"ID_105527"	NA	6	"6"
"1856"	"ID_105528"	NA	6	"5"
"1857"	"ID_105529"	NA	6	"5"
"1858"	"ID_105530"	NA	6	"6"
"1859"	"ID_105531"	NA	6	"6"
"1860"	"ID_105532"	NA	6	"6"
"1861"	"ID_105533"	NA	6	"5"
"1862"	"ID_105534"	NA	6	"6"
"1863"	"ID_105535"	NA	6	"5"
"1864"	"ID_105536"	NA	6	"6"
"1865"	"ID_105537"	NA	6	"5"
"1866"	"ID_105538"	NA	6	"5"
"1867"	"ID_105539"	NA	6	"6"
"1868"	"ID_105540"	NA	6	"6"
"1869"	"ID_105541"	NA	6	"4"
"1870"	"ID_105542"	NA	6	"4"
"1871"	"ID_105543"	NA	6	"5"
"1872"	"ID_105544"	NA	6	"6"
"1873"	"ID_105545"	NA	6	"6"
"1874"	"ID_105546"	NA	6	"6"
"1875"	"ID_105547"	NA	6	"6"
"1876"	"ID_105548"	NA	6	"5"
"1877"	"ID_105549"	NA	6	"6"
"1878"	"ID_105550"	NA	6	"6"
"1879"	"ID_105551"	NA	6	"4"
"1880"	"ID_105552"	NA	6	"5"
"1881"	"ID_105553"	NA	6	"4"
"1882"	"ID_105554"	NA	6	"6"
"1883"	"ID_105555"	NA	6	"6"
"1884"	"ID_105556"	NA	6	"6"
"1885"	"ID_105557"	NA	6	"6"
"1886"	"ID_105558"	NA	6	"4"
"1887"	"ID_105559"	NA	6	"4"
"1888"	"ID_105560"	NA	6	"6"
"1889"	"ID_105561"	NA	6	"6"
"1890"	"ID_105562"	NA	6	"6"
"1891"	"ID_105563"	NA	6	"6"
"1892"	"ID_105564"	NA	6	"5"
"1893"	"ID_105565"	NA	6	"5"
